bar_number,bar_number_global,tick_16th,onset_time_uncorrected,phase_uncorrected,phase_per_snippet_remapped,phase_per_snippet,phase_drum(L=8),phase_mel(L=8),phase_pitch(L=8),grid_time_uncorrected,grid_time_per_snippet,grid_time_drum(L=8),grid_time_mel(L=8),grid_time_pitch(L=8)
6,38,14,,,,,,,,62.307845875000005,62.307845875000005,62.355374141687925,62.355374141687925,62.355374141687925
6,38,15,,,,,,,,62.407981937500004,62.407981937500004,62.45532879012543,62.45532879012543,62.45532879012543
7,39,0,,,,,0.09108439713534244,0.09108439713534244,0.09108439713534244,62.508118,62.508118,62.555283438562924,62.555283438562924,62.555283438562924
7,39,1,62.6009977324263,0.12047095603438189,0.12047095603438189,0.12047095603438189,,,,62.6082540625,62.6082540625,62.65523808700043,62.65523808700043,62.65523808700043
7,39,2,,,,,,,,62.708390125,62.708390125,62.75519273543792,62.75519273543792,62.75519273543792
7,39,3,,,,,,,,62.8085261875,62.8085261875,62.855147383875426,62.855147383875426,62.855147383875426
7,39,4,,,,,0.33790835379690637,0.33790835379690637,0.33790835379690637,62.90866225,62.90866225,62.95510203231292,62.95510203231292,62.95510203231292
7,39,5,62.99573696145125,0.3668477477527451,0.3668477477527451,0.3668477477527451,,,,63.0087983125,63.0087983125,63.055056680750425,63.055056680750425,63.055056680750425
7,39,6,,,,,,,,63.108934375,63.108934375,63.15501132918792,63.15501132918792,63.15501132918792
7,39,7,,,,,,,,63.209070437499996,63.209070437499996,63.254965977625425,63.254965977625425,63.254965977625425
7,39,8,,,,,,,,63.3092065,63.3092065,63.35492062606293,63.35492062606293,63.35492062606293
7,39,9,,,,,,,,63.4093425625,63.4093425625,63.454875274500424,63.454875274500424,63.454875274500424
7,39,10,,,,,0.7154038169263477,0.7154038169263477,0.7154038169263477,63.509478625,63.509478625,63.55482992293793,63.55482992293793,63.55482992293793
7,39,11,63.59945578231292,0.7436593115572911,0.7436593115572911,0.7436593115572911,,,,63.6096146875,63.6096146875,63.65478457137542,63.65478457137542,63.65478457137542
7,39,12,,,,,,,,63.70975075,63.70975075,63.754739219812926,63.754739219812926,63.754739219812926
7,39,13,63.80843537414966,0.874094083643483,0.874094083643483,0.874094083643483,0.846075323394234,0.846075323394234,0.846075323394234,63.8098868125,63.8098868125,63.85469386825042,63.85469386825042,63.85469386825042
7,39,14,,,,,,,,63.910022874999996,63.910022874999996,63.954648516687925,63.954648516687925,63.954648516687925
7,39,15,,,,,,,,64.0101589375,64.0101589375,64.05460316512543,64.05460316512543,64.05460316512543
8,40,0,,,,,,,,64.110295,64.110295,64.110295,64.110295,64.110295
8,40,1,,,,,,,,64.21043106249999,64.21043106249999,64.2102496484375,64.2102496484375,64.2102496484375
8,40,2,,,,,,,,64.31056712499999,64.31056712499999,64.310204296875,64.310204296875,64.310204296875
8,40,3,,,,,,,,64.41070318749999,64.41070318749999,64.41015894531249,64.41015894531249,64.41015894531249
8,40,4,,,,,,,,64.51083925,64.51083925,64.51011359374999,64.51011359374999,64.51011359374999
8,40,5,64.57469387755103,0.3523549146261807,0.3523549146261807,0.3523549146261807,0.3528809907859204,0.3528809907859204,0.3528809907859204,64.6109753125,64.6109753125,64.6100682421875,64.6100682421875,64.6100682421875
8,40,6,,,,,,,,64.711111375,64.711111375,64.710022890625,64.710022890625,64.710022890625
8,40,7,,,,,,,,64.8112474375,64.8112474375,64.80997753906249,64.80997753906249,64.80997753906249
8,40,8,,,,,,,,64.9113835,64.9113835,64.90993218749999,64.90993218749999,64.90993218749999
8,40,9,64.99265306122449,0.6132244587985519,0.6132244587985519,0.6132244587985519,0.614224003721684,0.614224003721684,0.614224003721684,65.0115195625,65.0115195625,65.0098868359375,65.0098868359375,65.0098868359375
8,40,10,,,,,,,,65.111655625,65.111655625,65.109841484375,65.109841484375,65.109841484375
8,40,11,65.20163265306122,0.7436592308847418,0.7436592308847418,0.7436592308847418,0.7448955101895701,0.7448955101895701,0.7448955101895701,65.2117916875,65.2117916875,65.2097961328125,65.2097961328125,65.2097961328125
8,40,12,,,,,,,,65.31192775,65.31192775,65.30975078124999,65.30975078124999,65.30975078124999
8,40,13,65.36417233560091,0.8451084980628917,0.8451084980628917,0.8451084980628917,0.8465289041090391,0.8465289041090391,0.8465289041090391,65.41206381250001,65.41206381250001,65.40970542968749,65.40970542968749,65.40970542968749
8,40,14,,,,,,,,65.51219987500001,65.51219987500001,65.509660078125,65.509660078125,65.509660078125
8,40,15,,,,,,,,65.6123359375,65.6123359375,65.6096147265625,65.6096147265625,65.6096147265625
9,41,0,,,,,,,,65.712472,65.712472,65.709569375,65.709569375,65.709569375
9,41,1,65.78213151927437,0.10597804223526322,0.10597804223526322,0.10597804223526322,0.10787191704479825,0.10787191704479825,0.10787191704479825,65.8126080625,65.8126080625,65.80952402343749,65.80952402343749,65.80952402343749
9,41,2,,,,,,,,65.912744125,65.912744125,65.909478671875,65.909478671875,65.909478671875
9,41,3,,,,,,,,66.0128801875,66.0128801875,66.0094333203125,66.0094333203125,66.0094333203125
9,41,4,,,,,,,,66.11301625,66.11301625,66.10938796875,66.10938796875,66.10938796875
9,41,5,66.17687074829932,0.3523548339536253,0.3523548339536253,0.3523548339536253,0.3546958737063621,0.3546958737063621,0.3546958737063621,66.2131523125,66.2131523125,66.20934261718749,66.20934261718749,66.20934261718749
9,41,6,,,,,,,,66.313288375,66.313288375,66.30929726562499,66.30929726562499,66.30929726562499
9,41,7,,,,,,,,66.4134244375,66.4134244375,66.4092519140625,66.4092519140625,66.4092519140625
9,41,8,,,,,,,,66.51356050000001,66.51356050000001,66.5092065625,66.5092065625,66.5092065625
9,41,9,66.59482993197278,0.6132243781259988,0.6132243781259988,0.6132243781259988,0.6160388866421256,0.6160388866421256,0.6160388866421256,66.61369656250001,66.61369656250001,66.6091612109375,66.6091612109375,66.6091612109375
9,41,10,,,,,,,,66.71383262500001,66.71383262500001,66.70911585937499,66.70911585937499,66.70911585937499
